Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
31544,0,-2,-3,-2,-3,-1,-1,-18
31607,-1,-3,-3,1,0,-1,-4,-12
31670,-2,1,3,0,0,0,-1,1
31732,-1,-1,-5,-1,-3,0,-2,-2
31792,0,-6,-3,-1,0,2,1,2
31852,-2,-14,1,-1,0,-1,-1,-8
31905,-2,8,7,1,1,2,1,-11
31956,0,-4,-3,-2,1,0,-1,7
32009,1,-8,1,0,-4,-4,-4,8
32062,-2,0,-2,-1,-1,-1,1,-1
32115,0,-7,-5,-4,-3,-2,-1,8
32173,0,14,-4,-2,0,-1,-2,-8
32235,-2,-10,-6,-3,-1,-2,-2,1
32299,-2,0,-6,-3,-2,-1,0,-10
32346,0,12,1,-2,-1,-1,-5,-7
32413,1,1,-4,0,-1,-2,0,-5
32474,2,-5,-4,-1,1,0,6,50
32535,-3,-6,-7,-2,-1,-2,-2,-1
32595,-2,-2,10,2,1,-1,-4,-15
32647,-1,0,-5,0,-1,-1,0,5
32710,-1,-7,-7,-1,0,-4,-5,-5
32771,-2,2,2,-2,-1,0,0,4
32826,-1,-25,1,-1,0,-2,-3,-8
